benchmark,problem_id,hypothesis_index,proposal_correctness,reference_trajectory_value,sensitivity_trajectory_value,trajectory_value_delta,reference_sign,sensitivity_sign,reference_category,sensitivity_category,reference_replicates,sensitivity_replicates
mascqa,p_a552338fa98c692a,0,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_a552338fa98c692a,1,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_a552338fa98c692a,2,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_a552338fa98c692a,3,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_a552338fa98c692a,4,0,0.0,0.0,0.0,0,0,wrong_neutral,wrong_neutral,5,3
mascqa,p_26062deb955daa44,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_26062deb955daa44,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_26062deb955daa44,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_26062deb955daa44,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_26062deb955daa44,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7680ef8ab8eae4b8,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7680ef8ab8eae4b8,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7680ef8ab8eae4b8,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7680ef8ab8eae4b8,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7680ef8ab8eae4b8,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_05174aadc13c5379,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_05174aadc13c5379,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_05174aadc13c5379,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_05174aadc13c5379,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_05174aadc13c5379,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7dbc5765b3d819e3,0,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7dbc5765b3d819e3,1,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7dbc5765b3d819e3,2,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7dbc5765b3d819e3,3,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
mascqa,p_7dbc5765b3d819e3,4,1,0.0,0.0,0.0,0,0,correct_neutral,correct_neutral,5,3
